,note_name,start_time,duration,velocity,tempo
858,D6,12575,23,80,126
859,B-1,12600,47,80,126
860,B-2,12600,47,80,126
861,B-5,12600,23,80,126
862,B-4,12625,23,80,126
863,B-1,12650,47,80,126
864,B-2,12650,47,80,126
865,F#5,12650,23,96,126
866,A4,12650,23,96,126
867,B-4,12650,23,80,126
868,F5,12675,23,96,126
869,G#4,12675,23,96,126
870,B-3,12675,23,80,126
871,B-1,12700,47,80,126
872,B-2,12700,47,80,126
873,E5,12700,23,96,126
874,G4,12700,23,96,126
875,B-3,12700,23,80,126
876,E-5,12725,23,96,126
877,F#4,12725,23,96,126
878,B-4,12725,23,80,126
879,B-1,12750,47,80,126
880,B-2,12750,47,80,126
881,D5,12750,23,96,126
882,F4,12750,23,96,126
883,B-4,12750,23,80,126
884,C#5,12775,23,96,126
885,E4,12775,23,96,126
886,B-5,12775,23,80,126
887,G#1,12800,47,80,126
888,G#2,12800,47,80,126
889,C5,12800,189,96,126
890,E-4,12800,189,96,126
891,G#5,12800,23,80,126
892,G#4,12825,23,80,126
893,G#1,12850,47,80,126
894,G#2,12850,47,80,126
895,G#4,12850,23,80,126
896,G#3,12875,23,80,126
897,G#1,12900,47,80,126
898,G#2,12900,47,80,126
899,G#3,12900,23,80,126
900,G#4,12925,23,80,126
901,G#1,12950,47,80,126
902,G#2,12950,47,80,126
903,G#4,12950,23,80,126
904,G#5,12975,23,80,126
905,G#1,13000,47,80,126
906,G#2,13000,47,80,126
907,D5,13000,189,96,126
908,G#4,13000,189,96,126
909,G#5,13000,23,80,126
910,G#4,13025,23,80,126
911,G#1,13050,47,80,126
912,G#2,13050,47,80,126
913,G#4,13050,23,80,126
914,G#3,13075,23,80,126
915,G#1,13100,47,80,126
916,G#2,13100,47,80,126
917,G#3,13100,23,80,126
918,G#4,13125,23,80,126
919,G#1,13150,47,80,126
920,G#2,13150,47,80,126
921,G#4,13150,23,80,126
922,G#5,13175,23,80,126
923,G#1,13200,47,80,126
